sample_name,anonymized_name,cohort,collection_timestamp,description,dna_extracted,elevation,empo_1,empo_2,empo_3,env_biome,env_feature,env_material,env_package,genotype,genotype_sex,geo_loc_name,host_age,host_age_units,host_body_habitat,host_body_product,host_body_site,host_common_name,host_life_stage,host_scientific_name,host_subject_id,host_taxid,keep,latitude,longitude,physical_specimen_location,physical_specimen_remaining,qiita_study_id,sample_type,scientific_name,sex,study_type,taxon_id,title,tube_id
14748.CAGE3.FSPF3XTG.L13.2,CAGE3.FSPF3XTG.L13.2,COHORT 1,7/13/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,13,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 3,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363131290
14748.CAGE3.FSPF3XTG.L15.1,CAGE3.FSPF3XTG.L15.1,COHORT 1,8/18/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,15,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 3,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363131335
14748.CAGE3.FSPF3XTG.L15.2,CAGE3.FSPF3XTG.L15.2,COHORT 1,8/18/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,15,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 3,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363131333
14748.CAGE3.FSPF3XTG.L7.1,CAGE3.FSPF3XTG.L7.1,COHORT 1,12/20/19,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,7,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 3,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132169
14748.CAGE3.FSPF3XTG.L8.1,CAGE3.FSPF3XTG.L8.1,COHORT 1,1/28/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,8,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 3,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132177
14748.CAGE3.FSPF3XTG.L9.1,CAGE3.FSPF3XTG.L9.1,COHORT 1,03/02/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,9,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 3,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132173
14748.CAGE3.FSPF3XTG.L9.2,CAGE3.FSPF3XTG.L9.2,COHORT 1,03/02/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,9,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 3,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132181
14748.CAGE40.FSPF3XTG.L1.1,CAGE40.FSPF3XTG.L1.1,COHORT 6,06/02/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,1,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 40,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132221
14748.CAGE40.FSPF3XTG.L1.2,CAGE40.FSPF3XTG.L1.2,COHORT 6,06/02/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,1,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 40,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363131275
14748.CAGE40.FSPF3XTG.L10.1,CAGE40.FSPF3XTG.L10.1,COHORT 6,03/10/2021,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,10,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 40,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363130487
14748.CAGE40.FSPF3XTG.L10.2,CAGE40.FSPF3XTG.L10.2,COHORT 6,03/10/2021,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,10,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 40,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363130501
14748.CAGE40.FSPF3XTG.L2.1,CAGE40.FSPF3XTG.L2.1,COHORT 6,6/30/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,2,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 40,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363131303
14748.CAGE40.FSPF3XTG.L2.2,CAGE40.FSPF3XTG.L2.2,COHORT 6,6/30/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,2,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 40,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363131300
14748.CAGE40.FSPF3XTG.L3.1,CAGE40.FSPF3XTG.L3.1,COHORT 6,7/30/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,3,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 40,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363131331
14748.CAGE40.FSPF3XTG.L3.2,CAGE40.FSPF3XTG.L3.2,COHORT 6,7/30/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,3,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 40,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363131338
14748.CAGE40.FSPF3XTG.L4.1,CAGE40.FSPF3XTG.L4.1,COHORT 6,8/31/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,4,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 40,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363131365
14748.CAGE40.FSPF3XTG.L4.2,CAGE40.FSPF3XTG.L4.2,COHORT 6,8/31/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,4,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 40,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363131364
14748.CAGE40.FSPF3XTG.L5.1,CAGE40.FSPF3XTG.L5.1,COHORT 6,9/30/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,5,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 40,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363134041
14748.CAGE40.FSPF3XTG.L5.2,CAGE40.FSPF3XTG.L5.2,COHORT 6,9/30/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,5,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 40,10090,FALSE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132233
14748.CAGE40.FSPF3XTG.L6.1,CAGE40.FSPF3XTG.L6.1,COHORT 6,11/02/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,6,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 40,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132273
14748.CAGE40.FSPF3XTG.L6.2,CAGE40.FSPF3XTG.L6.2,COHORT 6,11/02/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,6,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 40,10090,FALSE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132285
14748.CAGE40.FSPF3XTG.L7.1,CAGE40.FSPF3XTG.L7.1,COHORT 6,12/01/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,7,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 40,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363130468
14748.CAGE40.FSPF3XTG.L7.2,CAGE40.FSPF3XTG.L7.2,COHORT 6,12/01/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,7,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 40,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363130476
14748.CAGE40.FSPF3XTG.L8.1,CAGE40.FSPF3XTG.L8.1,COHORT 6,01/10/2021,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,8,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 40,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132076
14748.CAGE40.FSPF3XTG.L8.2,CAGE40.FSPF3XTG.L8.2,COHORT 6,01/10/2021,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,8,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 40,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132084
14748.CAGE40.FSPF3XTG.L9.1,CAGE40.FSPF3XTG.L9.1,COHORT 6,02/10/2021,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,9,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 40,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363130470
14748.CAGE40.FSPF3XTG.L9.2,CAGE40.FSPF3XTG.L9.2,COHORT 6,02/10/2021,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,9,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 40,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363130496
14748.CAGE41.FSPF3XTG.L1.1,CAGE41.FSPF3XTG.L1.1,COHORT 6,06/02/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,1,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 41,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132142
14748.CAGE41.FSPF3XTG.L1.2,CAGE41.FSPF3XTG.L1.2,COHORT 6,06/02/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,1,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 41,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132149
14748.CAGE41.FSPF3XTG.L10.1,CAGE41.FSPF3XTG.L10.1,COHORT 6,03/10/2021,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,10,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 41,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363130500
14748.CAGE41.FSPF3XTG.L10.2,CAGE41.FSPF3XTG.L10.2,COHORT 6,03/10/2021,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,10,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 41,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132053
14748.CAGE41.FSPF3XTG.L2.1,CAGE41.FSPF3XTG.L2.1,COHORT 6,6/30/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,2,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 41,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363131310
14748.CAGE41.FSPF3XTG.L2.2,CAGE41.FSPF3XTG.L2.2,COHORT 6,6/30/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,2,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 41,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363131324
14748.CAGE41.FSPF3XTG.L3.1,CAGE41.FSPF3XTG.L3.1,COHORT 6,7/30/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,3,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 41,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363131347
14748.CAGE41.FSPF3XTG.L3.2,CAGE41.FSPF3XTG.L3.2,COHORT 6,7/30/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,3,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 41,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363131354
14748.CAGE41.FSPF3XTG.L4.1,CAGE41.FSPF3XTG.L4.1,COHORT 6,8/31/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,4,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 41,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363134039
14748.CAGE41.FSPF3XTG.L4.2,CAGE41.FSPF3XTG.L4.2,COHORT 6,8/31/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,4,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 41,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363134038
14748.CAGE41.FSPF3XTG.L5.1,CAGE41.FSPF3XTG.L5.1,COHORT 6,9/30/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,5,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 41,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132240
14748.CAGE41.FSPF3XTG.L5.2,CAGE41.FSPF3XTG.L5.2,COHORT 6,9/30/20,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,5,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 41,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132244
14748.CAGE41.FSPF3XTG.L6.1,CAGE41.FSPF3XTG.L6.1,COHORT 6,11/02/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,6,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 41,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132302
14748.CAGE41.FSPF3XTG.L6.2,CAGE41.FSPF3XTG.L6.2,COHORT 6,11/02/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,6,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 41,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132297
14748.CAGE41.FSPF3XTG.L7.1,CAGE41.FSPF3XTG.L7.1,COHORT 6,12/01/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,7,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 41,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363130482
14748.CAGE41.FSPF3XTG.L7.2,CAGE41.FSPF3XTG.L7.2,COHORT 6,12/01/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,7,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 41,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363130493
14748.CAGE41.FSPF3XTG.L8.1,CAGE41.FSPF3XTG.L8.1,COHORT 6,01/10/2021,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,8,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 41,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132093
14748.CAGE41.FSPF3XTG.L8.2,CAGE41.FSPF3XTG.L8.2,COHORT 6,01/10/2021,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,8,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 41,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132098
14748.CAGE41.FSPF3XTG.L9.1,CAGE41.FSPF3XTG.L9.1,COHORT 6,02/10/2021,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,9,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 41,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363130495
14748.CAGE41.FSPF3XTG.L9.2,CAGE41.FSPF3XTG.L9.2,COHORT 6,02/10/2021,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_female,USA:CA:Pasadena,9,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 41,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,female,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363130502
14748.CAGE42.MSPF3XTG.L1.1,CAGE42.MSPF3XTG.L1.1,COHORT 6,06/02/2020,,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,3XTG,3XTG_male,USA:CA:Pasadena,1,months,UBERON:feces,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE42,10090,TRUE,34.1,118.13,CalTech,FALSE,14748,feces,mouse gut metagenome,male,Longitudinal,410661,Project 3 3XTG Aim 1-Alzheimers Gut Microbiome Project,363132160
