id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
779_sirius_1858	C15H26N5O9P3S6	[M + H]+	C15H26N5O9P3S6	Amino acids and Peptides	0.9226965308189392	Small peptides	0.7292597889900208	Tripeptides	0.18443021178245544	N-acyl-alpha amino acids and derivatives	0.854162335395813	Amino acids and derivatives	0.7368962168693542	Amino acids, peptides, and analogues	0.828952968120575	Carboxylic acids and derivatives	0.9552804231643677	Organic acids and derivatives	0.999982476234436	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Alkylthiols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Primary amines; Thiols; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1858
780_sirius_1860	C21H23N9O15S2	[M + H]+	C21H23N9O15S2	Amino acids and Peptides	0.9896306395530701	Small peptides	0.38342559337615967	Tripeptides	0.7965316772460938	Oligopeptides	0.9390636682510376	Peptides	0.9986546039581299	Amino acids, peptides, and analogues	0.999554455280304	Carboxylic acids and derivatives	0.999567449092865	Organic acids and derivatives	0.9999651908874512	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Organic nitro compounds; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Organic oxoazanium compounds; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Sulfenyl compounds; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; C-nitro compounds; Methionine and derivatives; Hydrocarbon derivatives; Aspartic acid and derivatives; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	1860
781_sirius_1861	C30H42N4O8	[M + H]+	C30H42N4O8	Polyketides	0.9476707577705383	Oligopeptides	0.9505525231361389	Depsipeptides	0.7892434597015381	Cyclic depsipeptides	0.8106901049613953	Cyclic depsipeptides	0.8106901049613953	Depsipeptides	0.7320014834403992	Peptidomimetics	0.1429520696401596	Organic acids and derivatives	0.9999921321868896	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Macrolides and analogues; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Macrolide lactams; Depsipeptides; Cyclic depsipeptides; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1861
783_sirius_1863	C49H98N4O5	[M + H]+	C49H98N4O5	Amino acids and Peptides	0.9520180225372314	Oligopeptides	0.9396350383758545	Lipopeptides	0.973828911781311	Proline and derivatives	0.6789131760597229	Amino acids and derivatives	0.9930441975593567	Amino acids, peptides, and analogues	0.998213529586792	Carboxylic acids and derivatives	0.9931626319885254	Organic acids and derivatives	0.998379111289978	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Amines; Primary amines; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Proline and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1863
784_sirius_1864	C14H12N5O3PS9	[M + H]+	C14H12N5O3PS9	Alkaloids	0.9849694967269897	Tryptophan alkaloids	0.14124740660190582	Phenazine alkaloids	0.06936999410390854	Diarylthioethers	0.8143238425254822	Diarylthioethers	0.8143238425254822	Aryl thioethers	0.9671749472618103	Thioethers	0.9569642543792725	Organosulfur compounds	0.9996141195297241	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Thiadiazoles; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Thioethers; Organothiophosphorus compounds; Benzenoids; Sulfenyl compounds; Organic dithiophosphoric acids and derivatives; Dithiophosphate S-esters; Diarylthioethers; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Dithiophosphate O-esters; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities	1864
786_sirius_1866	C47H58N4O9	[M + H]+	C47H58N4O9	Amino acids and Peptides	0.9416230320930481	Oligopeptides	0.900135338306427	Lipopeptides	0.7342935800552368	Depsipeptides	0.6678192019462585			Depsipeptides	0.6678192019462585	Peptidomimetics	0.4452098309993744	Organic acids and derivatives	0.9999982118606567	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Macrolactams; Phenols; Lactams; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Alpha amino acid esters; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Depsipeptides; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	1866
787_sirius_1867	C40H82N3O2	[M + H]+	C40H82N3O2	Fatty acids	0.9768232107162476	Fatty amides	0.8772091269493103	N-acyl amines	0.8767932653427124	Amino acids and derivatives	0.9535202980041504	Amino acids and derivatives	0.9535202980041504	Amino acids, peptides, and analogues	0.9583587646484375	Carboxylic acids and derivatives	0.9859111309051514	Organic acids and derivatives	0.9978129863739014	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Quaternary ammonium salts; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1867
788_sirius_1870	C27H39N5O15S	[M + H]+	C27H39N5O15S	Amino acids and Peptides	0.9967406392097473	Small peptides	0.9204952120780945	Tripeptides	0.9334754347801208	Oligopeptides	0.9892145991325378	Peptides	0.9955952763557434	Amino acids, peptides, and analogues	0.999998927116394	Carboxylic acids and derivatives	0.9999998807907104	Organic acids and derivatives	1.0	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Tricarboxylic acids and derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Tetracarboxylic acids and derivatives; Acyl homoserines; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Methionine and derivatives; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Serine and derivatives; Aspartic acid and derivatives; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	1870
789_sirius_1871	C38H74N14O6	[M + H]+	C38H74N14O6	Amino acids and Peptides	0.9348270893096924	Oligopeptides	0.7886195182800293	Linear peptides	0.5265235304832458	Oligopeptides	0.9704134464263916	Peptides	0.9997320771217346	Amino acids, peptides, and analogues	0.9999784231185913	Carboxylic acids and derivatives	0.9994111061096191	Organic acids and derivatives	0.9996490478515625	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Alpha amino acid amides; Amines; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Proline and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	1871
791_sirius_1883	C13H15NO5	[M + H]+	C13H15NO5	Amino acids and Peptides	0.990574061870575	Small peptides	0.9920470714569092	Dipeptides	0.9999904632568359	N-acyl-alpha amino acids	0.9988312125205994	Amino acids and derivatives	0.9999995231628418	Amino acids, peptides, and analogues	0.9999994039535522	Carboxylic acids and derivatives	0.9999998807907104	Organic acids and derivatives	1.0	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenylacetamides; N-acyl-alpha amino acids; Benzenoids; Organic oxides; Hydrocarbon derivatives; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1883
792_sirius_1884	C34H67N3O	[M + H]+	C34H67N3O	Alkaloids	0.7950060963630676	Pseudoalkaloids	0.16608697175979614	Phenylalanine-derived alkaloids	0.13844570517539978	Aralkylamines	0.7167121171951294	Aralkylamines	0.7167121171951294	Amines	0.9994382262229919	Organonitrogen compounds	1.0	Organic nitrogen compounds	1.0	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; 1,2-aminoalcohols; Trialkylamines; Benzenoids; Amines; Tertiary amines; Alkanolamines; Aralkylamines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1884
793_sirius_1885	C18H21N3O27	[M + H]+	C18H21N3O27	Carbohydrates	0.352565735578537	Phenolic acids (C6-C1)	0.03605419397354126	Gallotannins	0.18904563784599304	N-acyl-alpha amino acids	0.9972280859947205	Amino acids and derivatives	0.9956056475639343	Amino acids, peptides, and analogues	0.9952136278152466	Carboxylic acids and derivatives	0.9986563920974731	Organic acids and derivatives	0.9999873638153076	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Nitrobenzenes; Alpha amino acids and derivatives; Pyrans; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Glucuronides; Hydroxy acids and derivatives; Salicylic acid and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Benzenediols; Organic oxoazanium compounds; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; N-acyl-alpha amino acids; Benzenoids; O-glucuronides; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Oxacyclic compounds; Hydrocarbon derivatives; Aspartic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	1885
795_sirius_1896	C9H10N2S	[M + H]+	C9H10N2S	Alkaloids	0.9589142799377441	Nicotinic acid alkaloids	0.5667784810066223	Pyridine alkaloids	0.5360615253448486	Dialkylarylamines	0.7828493118286133	Tertiary amines	0.6930968761444092	Amines	0.966813325881958	Organonitrogen compounds	0.9999994039535522	Organic nitrogen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Thiazoles; Organonitrogen compounds; Aniline and substituted anilines; Azoles; Thioethers; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Sulfenyl compounds; Dialkylarylamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities	1896
796_sirius_1899	C19H23N9O9S2	[M + H]+	C19H23N9O9S2	Amino acids and Peptides	0.9042298197746277	Î²-lactams	0.34523430466651917	Cephalosporins	0.33564239740371704	N-acyl-alpha amino acids and derivatives	0.747596025466919	Amino acids and derivatives	0.9809176921844482	Amino acids, peptides, and analogues	0.9801520705223083	Carboxylic acids and derivatives	0.9754506349563599	Organic acids and derivatives	0.9999920129776001	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Benzenesulfonamides; Alpha amino acids and derivatives; Azetidines; Tetrazoles; Lactams; Beta lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Sulfonyls; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Organosulfonamides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Aminosulfonyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1899
