sample_name,anonymized_name,cohort,collection_timestamp,description,dna_extracted,elevation,empo_1,empo_2,empo_3,env_biome,env_feature,env_material,env_package,geo_loc_name,host_age,host_age_units,host_body_habitat,host_body_mass_index,host_body_product,host_body_site,host_common_name,host_life_stage,host_scientific_name,host_subject_id,host_taxid,host_weight,host_weight_units,intervention,latitude,longitude,mouse_strain,physical_specimen_location,physical_specimen_remaining,qiita_study_id,sample_type,scientific_name,sex,strain_sex,taxon_id,title,tube_id
14957.MOUSE28.CAGE80.MSFPWT.S8,MOUSE28.CAGE80.MSFPWT.S8,COHORT 8,6/30/21,mouse fecal sample 363132997,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 80,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363132997
14957.MOUSE29.CAGE80.MSFPWT.S8,MOUSE29.CAGE80.MSFPWT.S8,COHORT 8,6/30/21,mouse fecal sample 363133976,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 80,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363133976
14957.MOUSE30.CAGE80.MSFPWT.S8,MOUSE30.CAGE80.MSFPWT.S8,COHORT 8,6/30/21,mouse fecal sample 363133971,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 80,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363133971
14957.MOUSE31.CAGE96.FSPFHET.S5,MOUSE31.CAGE96.FSPFHET.S5,COHORT 10,11/01/2021,mouse fecal sample 363132993,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 96,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,Het 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363132993
14957.MOUSE32.CAGE96.FSPFHET.S5,MOUSE32.CAGE96.FSPFHET.S5,COHORT 10,11/01/2021,mouse fecal sample 363133989,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 96,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,Het 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363133989
14957.MOUSE33.CAGE96.FSPFHET.S5,MOUSE33.CAGE96.FSPFHET.S5,COHORT 10,11/01/2021,mouse fecal sample 363133999,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 96,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,Het 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363133999
14957.MOUSE34.CAGE96.FSPFHET.S5,MOUSE34.CAGE96.FSPFHET.S5,COHORT 10,11/01/2021,mouse fecal sample 363134006,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 96,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,Het 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363134006
14957.MOUSE35.CAGE97.FSPFHET.S5,MOUSE35.CAGE97.FSPFHET.S5,COHORT 10,11/01/2021,mouse fecal sample 363134024,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 97,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,Het 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363134024
14957.MOUSE36.CAGE97.FSPFHET.S5,MOUSE36.CAGE97.FSPFHET.S5,COHORT 10,11/01/2021,mouse fecal sample 363134021,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 97,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,Het 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363134021
14957.MOUSE37.CAGE97.FSPFHET.S5,MOUSE37.CAGE97.FSPFHET.S5,COHORT 10,11/01/2021,mouse fecal sample 363132991,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 97,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,Het 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363132991
14957.MOUSE38.CAGE97.FSPFHET.S5,MOUSE38.CAGE97.FSPFHET.S5,COHORT 10,11/01/2021,mouse fecal sample 363132990,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 97,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,Het 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363132990
14957.MOUSE45.CAGE98.FSPFWT.S5,MOUSE45.FSPFWT.S5,COHORT 10,11/03/2021,mouse fecal sample 363132986,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 98,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,WT 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363132986
14957.MOUSE46.CAGE98.FSPFWT.S5,MOUSE46.FSPFWT.S5,COHORT 10,11/03/2021,mouse fecal sample 363132998,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 98,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,WT 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363132998
14957.MOUSE47.CAGE98.FSPFWT.S5,MOUSE47.FSPFWT.S5,COHORT 10,11/03/2021,mouse fecal sample 363133975,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 98,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,WT 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363133975
14957.MOUSE67.CAGE112.FSPFWT.S5,MOUSE67.CAGE112.FSPFWT.S5,COHORT 11,02/02/2022,mouse fecal sample 363133972,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 112,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,WT 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363133972
14957.MOUSE68.CAGE112.FSPFWT.S5,MOUSE68.CAGE112.FSPFWT.S5,COHORT 11,02/02/2022,mouse fecal sample 363133992,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 112,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,WT 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363133992
14957.MOUSE69.CAGE112.FSPFWT.S5,MOUSE69.CAGE112.FSPFWT.S5,COHORT 11,02/02/2022,mouse fecal sample 363133990,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 112,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,WT 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363133990
14957.MOUSE70.CAGE113.FSPFHET.S5,MOUSE70.CAGE113.FSPFHET.S5,COHORT 11,02/04/2022,mouse fecal sample 363134008,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 113,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,Het 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363134008
14957.MOUSE71.CAGE113.FSPFHET.S5,MOUSE71.CAGE113.FSPFHET.S5,COHORT 11,02/04/2022,mouse fecal sample 363134015,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 113,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,Het 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363134015
14957.MOUSE72.CAGE113.FSPFHET.S5,MOUSE72.CAGE113.FSPFHET.S5,COHORT 11,02/04/2022,mouse fecal sample 363134023,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 113,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,Het 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363134023
14957.MOUSE73.CAGE114.FSPFWT.S5,MOUSE73.CAGE114.FSPFWT.S5,COHORT 11,02/04/2022,mouse fecal sample 363134022,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 114,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,WT 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363134022
14957.MOUSE74.CAGE114.FSPFWT.S5,MOUSE74.CAGE114.FSPFWT.S5,COHORT 11,02/04/2022,mouse fecal sample 363132982,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 114,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,WT 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363132982
14957.MOUSE75.CAGE114.FSPFWT.S5,MOUSE75.CAGE114.FSPFWT.S5,COHORT 11,02/04/2022,mouse fecal sample 363132972,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 114,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,WT 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363132972
14957.MOUSE82.CAGE142.MSPFWT.S5,MOUSE82.CAGE142.MSPFWT.S5,COHORT 12,05/09/2022,mouse fecal sample 363132987,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 142,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363132987
14957.MOUSE83.CAGE142.MSPFWT.S5,MOUSE83.CAGE142.MSPFWT.S5,COHORT 12,05/09/2022,mouse fecal sample 363133961,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 142,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363133961
14957.MOUSE87.CAGE144.MSPFWT.S5,MOUSE87.CAGE144.MSPFWT.S5,COHORT 12,05/11/2022,mouse fecal sample 363133974,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 144,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363133974
14957.MOUSE88.CAGE144.MSPFWT.S5,MOUSE88.CAGE144.MSPFWT.S5,COHORT 12,05/11/2022,mouse fecal sample 363133973,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 144,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363133973
14957.MOUSE89.CAGE144.MSPFWT.S5,MOUSE88.CAGE144.MSPFWT.S5,COHORT 12,05/11/2022,mouse fecal sample 363133984,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 144,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363133984
14957.MOUSE90.CAGE144.MSPFWT.S5,MOUSE88.CAGE144.MSPFWT.S5,COHORT 12,05/11/2022,mouse fecal sample 363133991,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 144,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363133991
14957.MOUSE91.CAGE144.MSPFWT.S5,MOUSE88.CAGE144.MSPFWT.S5,COHORT 12,05/11/2022,mouse fecal sample 363134016,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,5,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 144,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363134016
14957.MOUSE94.CAGE148.FSPFHET.S8,MOUSE94.CAGE148.FSPFHET.S8,COHORT 13,6/13/22,mouse fecal sample 363134007,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 148,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,WT 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363134007
14957.MOUSE95.CAGE148.FSPFHET.S8,MOUSE95.CAGE148.FSPFHET.S8,COHORT 13,6/13/22,mouse fecal sample 363134032,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 148,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,WT 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363134032
14957.MOUSE96.CAGE148.FSPFHET.S8,MOUSE96.CAGE148.FSPFHET.S8,COHORT 13,6/13/22,mouse fecal sample 363134031,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 148,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,WT 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363134031
14957.MOUSE97.CAGE150.FSPFHET.S8,MOUSE97.CAGE150.FSPFHET.S8,COHORT 13,6/13/22,mouse fecal sample 363243339,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 150,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,Het 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363243339
14957.MOUSE98.CAGE150.FSPFHET.S8,MOUSE98.CAGE150.FSPFHET.S8,COHORT 13,6/13/22,mouse fecal sample 363243351,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 150,10091,not provided,g,Sacrifice,34.1,-118.13,Het 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,female,Het 5XFAD_female,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363243351
14957.MOUSE99.CAGE151.MSPFWT.S8,MOUSE99.CAGE151.MSPFWT.S8,COHORT 13,6/13/22,mouse fecal sample 363243356,FALSE,263,Host-associated,Animal,Animal distal gut,urban biome,animal-associated habitat,feces,host-associated,USA:CA:Pasadena,8,months,UBERON:feces,not applicable,UBERON:feces,UBERON:feces,mouse,adult,Mus musculus,CAGE 151,10091,not provided,g,Sacrifice,34.1,-118.13,WT 5XFAD,Caltech,FALSE,14957,feces,mouse gut metagenome,male,WT 5XFAD_male,410661,Project 3 5XFAD Aim 1-Alzheimers Gut Microbiome Project,363243356
